City,hotel_name,hotel_url,hotel_rating,hotel_description,hotel_address
Nimes,Charmant studio loft - Mas Bois Fontaine,https://www.booking.com/hotel/fr/charmant-studio-loft-mas-bois-fontaine.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=817081101_344205299_2_0_0&highlighted_blocks=817081101_344205299_2_0_0&matching_block_id=817081101_344205299_2_0_0&sr_pri_blocks=817081101_344205299_2_0_0__36867&from=searchresults#hotelTmpl,"7,5","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Charmant studio loft - Mas Bois Fontaine ! Connectez-vous pour économiser.
 Situé à Nîmes, à seulement 35 km de l'amphithéâtre d'Arles, le Charmant studio loft - Mas Bois Fontaine propose un hébergement avec connexion Wi-Fi gratuite. Situé à 26 km du parc des expositions de Nîmes, il dispose d'un jardin et d'un parking privé gratuit.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.

L'aéroport de Nîmes-Garons, le plus proche, est implanté à 11 km. 





L'établissement Charmant studio loft - Mas Bois Fontaine accueille des clients Booking.com depuis le 11 mai 2022.



En voir plus","
Chemin du Mas Bois-Fontaine, 30900 Nîmes, France
"
Nimes,Hotel Mas De Galoffre,https://www.booking.com/hotel/fr/mas-de-galoffre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=23643803_88552410_2_42_0&highlighted_blocks=23643803_88552410_2_42_0&matching_block_id=23643803_88552410_2_42_0&sr_pri_blocks=23643803_88552410_2_42_0__59400&from=searchresults#hotelTmpl,"7,7","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Mas De Galoffre ! Connectez-vous pour économiser.
 Situé à 5 minutes en voiture du centre de Nîmes et de la Camargue, l'Hotel Mas de Galoffre, niché au cœur d'un domaine provençal, constitue un point de départ idéal pour découvrir la région et pratiquer de nombreuses activités. Le parking sur place est gratuit.

L'hôtel propose des chambres standard et supérieures avec salle de bains et télévision à écran plat. Une connexion Wi-Fi est disponible gratuitement dans tout l'établissement.

Pour votre confort, l'Hotel Mas de Galoffre dispose d'une piscine et de courts de tennis. Des aménagements dédiés au golf et à l'équitation sont également disponibles à proximité.

Le restaurant sur place propose une cuisine régionale, qui peut être servie sur la terrasse donnant sur le jardin ou la piscine. 






L'établissement Hotel Mas De Galoffre accueille des clients Booking.com depuis le 16 mars 2010.



En voir plus","
route de Générac, 30900 Nîmes, France
"
Nimes,HÔTEL C SUITES chambres spacieuses,https://www.booking.com/hotel/fr/c-suites.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=109601005_372098904_0_2_0&highlighted_blocks=109601005_372098904_0_2_0&matching_block_id=109601005_372098904_0_2_0&sr_pri_blocks=109601005_372098904_0_2_0__61200&from=searchresults#hotelTmpl,"7,2","Vous pouvez bénéficier d'une réduction Genius dans l'établissement HÔTEL C SUITES chambres spacieuses ! Connectez-vous pour économiser.
 Le complexe hôtelier urbain C Suites se situe à Nîmes, à seulement 3 km des arènes. Cet hôtel entièrement rénové vous accueille dans un parc arboré de 1 hectare avec une piscine extérieure, un court de tennis et un terrain de pétanque.

Les chambres spacieuses du C Suites sont toutes équipées d’une connexion Wi-Fi haut débit gratuite, d’une télévision à écran plat avec chaînes internationales et d’une salle de bains privative avec baignoire ou douche.

Lors de votre séjour, vous pourrez profiter du bar à vins et tapas C Unik, qui vous attend à côté de la piscine. Ce bar sert une grande sélection de vins et de cigares.

Le C Suites possède une réception ouverte 24h/24 et un parking gratuit. Idéalement situé à 1,5 km de la sortie de l’autoroute, l’HÔTEL C SUITES vous accueille à 1,5 km du Parc Expo Nîmes et à 5,7 km du parcours de golf de Nîmes-Vacquerolles. À moins de 40 km, vous pourrez découvrir le pont du Gard, Avignon, Arles et Aigues-Mortes. 






En voir plus","
152 rue claude nicolas ledoux, 30900 Nîmes, France
"
Nimes,Logis NIMOTEL Hôtel Cosy,https://www.booking.com/hotel/fr/nimotel.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=5163604_88552399_0_2_0&highlighted_blocks=5163604_88552399_0_2_0&matching_block_id=5163604_88552399_0_2_0&sr_pri_blocks=5163604_88552399_0_2_0__51850&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,6","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Logis NIMOTEL Hôtel Cosy ! Connectez-vous pour économiser.
 Le Logis NIMOTEL Hôtel Cosy vous accueille à 1 km de l’autoroute A9 et à 10 minutes en voiture du centre-ville de Nîmes. Cet établissement propose une réception ouverte 24h/24, une piscine extérieure sécurisée et une connexion Wi-Fi gratuite.

Ses chambres climatisées sont équipées d’une télévision par satellite à écran plat. Certaines chambres comprennent un plateau/bouilloire.

Le restaurant du Nimotel, Partage, sert une variété de plats traditionnels et de spécialités provençales. Vous trouverez également un bar et une terrasse au bord de la piscine, où vous pourrez vous détendre. Un petit-déjeuner buffet est servi tous les matins.

Si vous souhaitez explorer la région Occitanie en voiture,vous pourrez profiter d’un parking gratuit sur place. 





L'établissement Logis NIMOTEL Hôtel Cosy accueille des clients Booking.com depuis le 23 mai 2005.


Chaîne hôtelière/marque:

Logis Hôtels


En voir plus","
152 Rue Claude Nicolas Ledoux, 30900 Nîmes, France
"
Nimes,LA MAISON D'ANTONIN 2,https://www.booking.com/hotel/fr/la-maison-d-antonin-2.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=757096801_332649825_2_0_0&highlighted_blocks=757096801_332649825_2_0_0&matching_block_id=757096801_332649825_2_0_0&sr_pri_blocks=757096801_332649825_2_0_0__22784&from=searchresults#hotelTmpl,"8,3","L'établissement LA MAISON D'ANTONIN 2 est situé à Nîmes, à 13 km du parc des expositions et à 35 km de l'amphithéâtre d'Arles.

Vous séjournerez à 43 km de la gare centrale d'Avignon et à 44 km du palais des papes. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 10 km. 







En voir plus","
32 Rue de la Biche, 30000 Nîmes, France
"
Nimes,Inn 4 Bears,https://www.booking.com/hotel/fr/inn-4-bears.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=139909804_371387035_0_1_0&highlighted_blocks=139909804_371387035_0_1_0&matching_block_id=139909804_371387035_0_1_0&sr_pri_blocks=139909804_371387035_0_1_0__50400&from=searchresults#hotelTmpl,"9,2","Situé à Nîmes, à moins de 5 km du parc des expositions et à 2,4 km de la bibliothèque Carré d'Art, l'Inn 4 Bears propose des hébergements avec un coin salon et une télévision à écran plat.

Tous les logements disposent d'une terrasse avec vue sur la piscine.

Un petit-déjeuner buffet ou continental est servi sur place.

Vous pourrez profiter d'une piscine extérieure et d'un bain à remous.

Vous séjournerez à 2,5 km de l'école des beaux-arts de Nîmes et à 2,6 km de l'hôtel de ville. L'aéroport de Nîmes-Garons est implanté à 13 km. 




Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.




L'établissement Inn 4 Bears accueille des clients Booking.com depuis le 15 juin 2015.



En voir plus","
68 D impasse Beauséjour, 30000 Nîmes, France
"
Nimes,Appartement Triaire,https://www.booking.com/hotel/fr/appartement-triaire.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=883004201_357617512_0_0_0&highlighted_blocks=883004201_357617512_0_0_0&matching_block_id=883004201_357617512_0_0_0&sr_pri_blocks=883004201_357617512_0_0_0__41338&from=searchresults#hotelTmpl,"7,7","Situé à Nîmes, à 1,8 km du parc des expositions et à 33 km de l'amphithéâtre d'Arles, l'Appartement Triaire propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cet appartement se trouve à 46 km de la gare TGV d'Avignon et à 47 km du Zénith Sud Montpellier.

Cet appartement climatisé comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire ou d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 44 km de la gare centrale d'Avignon et à 46 km du palais des papes. L'aéroport le plus proche, celui de Nîmes-Garons, est situé à 8 km. 






En voir plus","
Etage 2 26 boulevard sergent triaire, 30000 Nîmes, France
"
Nimes,Résidence Du Golf,https://www.booking.com/hotel/fr/residence-du-golf.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=5391704_364634292_2_2_0&highlighted_blocks=5391704_364634292_2_2_0&matching_block_id=5391704_364634292_2_2_0&sr_pri_blocks=5391704_364634292_2_2_0__51150&from=searchresults#hotelTmpl,"8,3","Située sur le parcours de golf de Nîmes Vacquerolles, la Résidence du Golf propose des studios indépendants dotés d'un balcon ou d'une terrasse et d'une vue sur le golf. À seulement 10 minutes de route de Nîmes, elle vous propose de passer un séjour paisible tout en étant proche des commodités.

Chaque studio climatisé comprend un coin salon avec une télévision, une kitchenette et une salle de bains privative pourvue d'une baignoire. Une connexion Wi-Fi est disponible gratuitement.

La gare de Nîmes se trouve à 10 km et Montpellier est accessible en 45 minutes en voiture. Un parking privé et sécurisé est aussi disponible gratuitement sur place. 






L'établissement Résidence Du Golf accueille des clients Booking.com depuis le 13 mai 2007.



En voir plus","
1075 Chemin Du Golf, 30900 Nîmes, France
"
Nimes,Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=25163001_190200663_0_34_0&highlighted_blocks=25163001_190200663_0_34_0&matching_block_id=25163001_190200663_0_34_0&sr_pri_blocks=25163001_190200663_0_34_0__119300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","La Maison Albar Hotels L’Imperator est un hôtel de luxe situé dans la ville de Nîmes, en bordure du jardin de la Fontaine et à moins de 5 minutes à pied du temple romain de la Maison Carrée et du musée Carrée d'Art. Ava Gardner, Ernest Hemingway et le torero El Cordobes figurent parmi les clients de cet hôtel historique.

Les chambres sont décorées dans un style méditerranéen, avec de la pierre naturelle, du marbre et du bois. Dotée d'une douche à l'italienne, chaque chambre comprend également une télévision connectée avec ChromeCast afin que vous puissiez visualiser et partager vos contenus personnels. Certaines donnent sur les jardins de l'hôtel.

La réception est ouverte 24h/24 et 7j/7. L'Imperator met également à votre disposition des équipements bébé et des services pour les enfants. Le Spa by CODAGE propose une piscine intérieure et extérieure, un jacuzzi, une douche sensorielle, un hammam ainsi qu'une gamme complète de massages.

L'Imperator accueille le chef primé Pierre Gagnaire, élu meilleur chef du monde par ses pairs. Les 2 restaurants sur place vous offrent 2 expériences gastronomiques différentes. Le restaurant gastronomique Duende vous fera découvrir des saveurs extraordinaires. La brasserie L'Impé, installée dans le patio de l'hôtel à l'ombre d'un arbre Gingko Biloba, sert une cuisine généreuse et raffinée élaborée à base de produits locaux.

Vous pourrez savourer des cocktails dans un cadre décontracté au bar Hemingway. Un petit-déjeuner continental est proposé tous les matins. Vous aurez la possibilité de le prendre dans votre chambre.

Un parking privé est accessible sur place, sur réservation. La gare TGV de Nîmes se trouve à moins de 2 km de la Maison Albar Hotels L’Imperator. 





Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.





En voir plus","
15 Rue Gaston Boissier, 30900 Nîmes, France
"
Nimes,Spa Nimeslodge,https://www.booking.com/hotel/fr/nimeslodge.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=933777401_365461522_2_0_0&highlighted_blocks=933777401_365461522_2_0_0&matching_block_id=933777401_365461522_2_0_0&sr_pri_blocks=933777401_365461522_2_0_0__41738&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Spa Nimeslodge ! Connectez-vous pour économiser.
 Situé à Nîmes, le Spa Nimeslodge propose une terrasse, une connexion Wi-Fi gratuite et une vue sur le jardin. Situé à 21 km du parc des expositions de Nîmes, il dispose d'un jardin et d'un parking privé gratuit.

Cet appartement climatisé comprend une chambre séparée, un salon, une salle de bains ainsi qu'une cuisine entièrement équipée avec un réfrigérateur et un micro-ondes. Les serviettes et le linge de lit sont fournis.

Vous pourrez profiter d'un jacuzzi sur place.

Vous séjournerez à 36 km de l'amphithéâtre d'Arles et à 47 km du Zénith Sud de Montpellier. L'aéroport de Nîmes-Garons, le plus proche, est implanté à 14 km. 





L'établissement Spa Nimeslodge accueille des clients Booking.com depuis le 22 déc. 2022.



En voir plus","
Chemin Jules Lissajous, 30900 Nîmes, France
"
Nimes,Le petit provencal,https://www.booking.com/hotel/fr/le-petit-provencal-nimes1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=1043264201_376711089_2_0_0&highlighted_blocks=1043264201_376711089_2_0_0&matching_block_id=1043264201_376711089_2_0_0&sr_pri_blocks=1043264201_376711089_2_0_0__42525&from=searchresults#hotelTmpl,10,"Le petit provencal features a terrace, as well as accommodation with free WiFi and a kitchen in Nîmes, 13 km from Parc Expo Nîmes.

Some units have a dining area and/or a balcony.

Arles Amphitheatre is 35 km from the apartment, while Avignon Central Station is 43 km from the property. The nearest airport is Nimes-Ales-Camargue-Cevennes Airport, 10 km from Le petit provencal. 






En voir plus","
28 bis Rue Vincent Faïta, 30000 Nîmes, France
"
Nimes,Best Western Marquis de la Baume,https://www.booking.com/hotel/fr/ha-tel-la-baume.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=6fb1691dc47b0010&srepoch=1690124220&all_sr_blocks=32446812_371866105_2_2_0&highlighted_blocks=32446812_371866105_2_2_0&matching_block_id=32446812_371866105_2_2_0&sr_pri_blocks=32446812_371866105_2_2_0__54200&from=searchresults#hotelTmpl,"7,9","Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650 mètres des arènes. Une connexion est accessible gratuitement.

Les chambres disposent de la climatisation, d'une télévision par satellite à écran plat, d'un minibar, ainsi que d'une bouilloire électrique. Leur salle de bains privative est munie d'une baignoire ou d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits.

Un petit-déjeuner buffet vous sera servi tous les jours dans le confort de votre chambre ou dans le patio intérieur, par beau temps.

L'établissement possède aussi une réception ouverte 24h/24 et un bar.

L'hôtel n'est qu'à 10 minutes à pied du Colisée et de la tour Magne. Un parking public est disponible à proximité. 







L'établissement Best Western Marquis de la Baume accueille des clients Booking.com depuis le 5 août 2011.





En voir plus","
21, rue Nationale, 30000 Nîmes, France
"
